"","logFC","logCPM","LR","PValue","FDR"
"Bra025141",-2.46799004459819,3.2073735039565,8.58401825596913,0.00339126177906735,0.00800565618289998
"Bra030832",0.54565425905836,4.148098492901,8.57784241500179,0.00340278340721156,0.00803206603898278
"Bra006285",1.50015214139082,2.00517455470634,8.57651993339574,0.00340525579276474,0.00803675060045689
"Bra031256",0.401913429495773,5.67654812779891,8.57642314936587,0.00340543680265678,0.00803675060045689
"Bra007692",-0.652507868857514,3.88403251647977,8.57613105131139,0.00340598315702332,0.00803725078015695
"Bra027260",-0.5343350301164,4.75519720162208,8.57100820728092,0.00341557967145903,0.00805910483250012
"Bra037811",-1.12231033585212,3.92355409058836,8.56764163686374,0.00342190115869327,0.00807322788338413
"Bra040619",0.574665179638552,5.83489246782606,8.56580169054589,0.00342536109366097,0.00808059761729956
"Bra002870",0.490420684632615,5.32587672480415,8.56546922409524,0.00342598666089501,0.00808128014603502
"Bra022809",-0.559643202071884,4.84546974317686,8.56084163263236,0.00343470598280879,0.00810105236416354
"Bra026143",-0.81682440895022,3.76042160637608,8.55806757659544,0.00343994367945962,0.00811260979218257
"Bra018665",0.429471134895523,5.34884118555301,8.55531070316344,0.00344515697831793,0.0081241074192399
"Bra102611",0.848272943440742,2.01019368461657,8.55485671733937,0.00344601624387442,0.00812533644709877
"Bra012376",0.628311755897645,8.15225728004966,8.55310313960021,0.00344933731252561,0.00813236933188548
"Bra027041",1.02353367124823,2.08517504627867,8.55287084605116,0.00344977749300827,0.00813260934447873
"Bra024442",0.467517098001465,5.28565702305297,8.55180252304168,0.00345180262784784,0.00813658536266133
"Bra005786",0.75439810039071,2.46046513763919,8.55054745109397,0.00345418331180535,0.00814139861880257
"Bra038585",2.42030578860748,1.28688233704358,8.54664701022463,0.00346159252551204,0.00815806185116263
"Bra006348",0.939044654556224,1.58215470356621,8.54540119047636,0.00346396246727715,0.00816284674365516
"Bra009706",0.526603601946473,6.22868851288243,8.54297134978687,0.00346858953729763,0.00817294911170699
"Bra040041",0.449596207662503,5.35715978163931,8.54177245327942,0.00347087487319817,0.00817753227158562
"Bra006250",-0.53976280555599,4.54303437055033,8.54141922357539,0.00347154849138691,0.00817831762811145
"Bra027821",-0.671371298718753,4.23600105315546,8.53781336213522,0.00347843257093109,0.00819373207975671
"Bra004385",-1.73933983582629,2.14901848954655,8.53512653053023,0.00348357111992323,0.00820503217328842
"Bra007871",0.564245798349828,6.95706358108775,8.53333884244176,0.00348699433754639,0.00821229024092014
"Bra038783",-0.478640723739518,4.69639935446048,8.53297955063205,0.0034876827527985,0.00821310672944926
"Bra010260",0.534744772092909,4.22340343663595,8.53041340616741,0.00349260359180379,0.00822388897084475
"Bra023045",-0.451910801142572,6.29794089364215,8.52771651262778,0.00349778276310848,0.0082352773245052
"Bra026239",-0.621717899724846,2.9926114587534,8.52706703462336,0.00349903120062647,0.00823740972434681
"Bra023036",0.501096944671391,6.15150123314749,8.52681445091163,0.00349951684362131,0.00823774611357441
"Bra020770",0.62659528939356,3.73409328230737,8.52660595382819,0.00349991777283664,0.00823788304302769
"Bra025028",1.04884039407353,5.12678613739326,8.52627263518177,0.00350055882453611,0.00823858507529385
"Bra037124",-1.09591614034124,1.24137650115276,8.52507293408055,0.00350286712574481,0.00824321046706656
"Bra032314",0.934008679953654,2.24045042937481,8.52432945666415,0.00350429840020906,0.00824577126988688
"Bra011185",0.732902194245156,2.97605626898893,8.52215550232076,0.00350848690967901,0.00825481883379592
"Bra017765",-1.17678880867833,2.32235287010508,8.52163282867989,0.0035094946921314,0.00825638169838353
"Bra017789",1.13666756193149,1.41589002313479,8.52135755985563,0.00351002556437888,0.00825682239544699
"Bra023741",1.53873908479764,1.68503247004853,8.52077370505431,0.00351115183323874,0.00825866345273634
"Bra004520",0.584663588273983,4.79715528416693,8.51902440007093,0.00351452848147235,0.00826579680239813
"Bra017467",-0.399272040359348,5.22801160269563,8.51872244827521,0.00351511166700309,0.00826635947208926
"Bra001881",0.742858846744445,2.15115720908964,8.51690570798655,0.0035186225715975,0.00827380636784798
"Bra009474_Bra009475",0.48582803901743,4.54930660191569,8.50899952099508,0.00353394308178328,0.00830901859005863
"Bra033225",-0.441108906249948,5.33048390878812,8.50791193050885,0.00353605590137479,0.0083131729955631
"Bra040917",-1.00000639942133,1.62089918183478,8.50506405224154,0.00354159445021718,0.00832537959864238
"Bra032400",-0.503022214528702,5.19753961000606,8.50317389096441,0.00354527530185682,0.00833321727186571
"Bra014763",0.538679953636798,5.32921338480167,8.50079481126048,0.00354991379047676,0.0083433041306785
"Bra018138",-0.636984140547826,4.09334998198019,8.50018653928124,0.00355110072779354,0.00834473339527175
"Bra002598",0.556585946513449,4.06260918460642,8.50012730976145,0.00355121632549053,0.00834473339527175
"Bra014507",-0.734928405416184,3.83195865304822,8.49830745969736,0.00355476997522422,0.00835226723868793
"Bra034149",-0.866764704527982,2.65070602936827,8.49643596924252,0.00355842823524565,0.00836004537692024
"Bra008425",-0.476418263643849,5.45091172164963,8.49518795243098,0.00356086989945771,0.00836496404687386
"Bra035023",0.583360172085017,5.91357201807568,8.49125241543936,0.0035685806851498,0.00838225842326919
"Bra014206",-0.897679146444445,1.88569896495661,8.49058483199101,0.00356989034567429,0.00838451525143516
"Bra018590",0.847654430001296,2.38815848611122,8.48759033503417,0.00357577094432042,0.00839750624152794
"Bra037908",-0.70577632937905,3.07851022169919,8.48592645542553,0.0035790427303353,0.00840436863516157
"Bra028475",0.741299139978979,3.97250833240217,8.48521440585427,0.0035804438059355,0.00840635662191966
"Bra036463",-0.710970050811073,3.27916016582702,8.4851407015528,0.00358058886321842,0.00840635662191966
"Bra014972",0.509172414239504,5.98808867094621,8.4848919737748,0.00358107842795471,0.00840668479561082
"Bra015512",0.702036283073797,3.05146396383776,8.47836328108556,0.00359395306219337,0.00843608437315708
"Bra039167",-0.577698057998255,8.20586146554259,8.47788510298556,0.00359489788112204,0.00843747809325068
"Bra041018",0.585707747809512,4.64045684196084,8.47763511098939,0.00359539193395305,0.00843781366474247
"Bra019025",-1.18121504236785,1.65761772920202,8.47740340962127,0.00359584990113161,0.00843806449168103
"Bra033268",0.513402668408308,4.59766568043304,8.47686568982692,0.00359691295476092,0.00843973503414273
"Bra019956",-0.555783408264579,8.00672404858594,8.47284380488006,0.00360487422460519,0.00845703041617487
"Bra031590",0.52361233719203,6.0041126155401,8.47278649767823,0.00360498779286476,0.00845703041617487
"Bra015499",-0.664943279456073,5.44616410408785,8.47260565173805,0.00360534620725622,0.00845704574909194
"Bra009872",-0.853788150718197,1.76646473569342,8.47209271424307,0.00360636298338379,0.00845860524472003
"Bra022205",1.01677576403941,1.80187811832331,8.47019279297651,0.00361013166469336,0.00846661830886419
"Bra036170",0.764341419648507,6.68787382147476,8.4695565277039,0.00361139465460845,0.0084687539397853
"Bra009882",-0.603788171036287,4.71171680449681,8.46937235247769,0.00361176032724912,0.00846878514196151
"Bra038834",0.479294579845183,4.79707324014385,8.46868220374005,0.00361313092524893,0.00847117243756051
"Bra010750",-0.612531369675979,3.998604139425,8.46520424316111,0.00362004601954894,0.00848655735796324
"Bra019892",-0.633841678140081,3.14564310086333,8.46492068290235,0.00362061040445237,0.00848705261490376
"Bra007919",0.747408035808598,4.109183613565,8.46291284184068,0.00362460927694295,0.00849559775327158
"Bra034996",-0.447513592405589,5.41703038103251,8.45902147564601,0.00363237222313948,0.00851296284845776
"Bra026647",-0.477668206647446,6.45711491173051,8.45882927403786,0.00363275608695851,0.00851303235120524
"Bra022488",0.434102682799625,6.39333280497922,8.45851373238902,0.00363338637417425,0.00851367925484099
"Bra015344",0.549710323745245,5.84216260889723,8.45822039473043,0.00363397240917193,0.00851422235153422
"Bra028387",0.43212842224573,4.94872948897261,8.45757407953885,0.00363526396796633,0.00851626887773096
"Bra028938",-0.407837281215347,5.6475000619521,8.45742868702402,0.00363555457624697,0.00851626887773096
"Bra029735",0.408139197126943,5.61973741022089,8.45304140169172,0.00364433493484769,0.00853600485567969
"Bra002736",0.507968782494603,4.80962718319833,8.45274266997797,0.00364493357597771,0.00853634681025206
"Bra026852",-0.542272779389459,4.49698148432534,8.45261408494834,0.00364519128374873,0.00853634681025206
"Bra003411",-0.762246951387472,3.37045585634092,8.45037343705798,0.00364968492522318,0.0085460373629008
"Bra000232",0.436855285050485,4.9520870591132,8.44986487727969,0.00365070563106214,0.00854759465532853
"Bra023888",0.763188524766147,2.73765428794716,8.44719036913056,0.00365607828731646,0.0085593401088412
"Bra004730",0.448863258565678,4.79453118717944,8.44520324926067,0.00366007529720392,0.00856713453262352
"Bra039959",-0.501582747420764,4.16502968786819,8.44518076269594,0.00366012055342341,0.00856713453262352
"Bra014395",-0.535405863672006,4.85464736590182,8.44297442504655,0.00366456377335214,0.00857669936008817
"Bra023292",-0.416199880369869,5.09080115238332,8.44153532645715,0.00366746484892188,0.0085826533767272
"Bra002914",-1.11250073016496,6.47111346498213,8.44104611400151,0.0036684515830611,0.00858412670112846
"Bra023912",0.43670111508529,5.16785434744434,8.44070306633007,0.00366914366607432,0.00858491032617116
"Bra009384",0.678361237124471,4.45726051923729,8.43852944253443,0.00367353194009459,0.00859434115139038
"Bra037452_Bra037454",-0.65603706085081,3.34580230751036,8.43794509298262,0.00367471257868772,0.00859626650926423
"Bra027601",0.579371109966017,3.8176300501538,8.43755378104074,0.00367550341362281,0.00859675147941798
"Bra036931",-0.392230792597847,5.77608983454956,8.43748854315896,0.00367563527513103,0.00859675147941798
"Bra027150",-0.544852244676377,4.41010223493306,8.43711084213426,0.0036763987946475,0.00859770055761001
"Bra001942",-0.580672798561296,4.94607719784064,8.43524758313931,0.00368016771859238,0.0086056772668466
"Bra002245",0.497093676936623,7.18766200000744,8.43294171439375,0.0036848373764497,0.00861575848872381
"Bra012490",0.552514790365461,4.21873440201032,8.42923732146161,0.00369235183191407,0.00863248870897108
"Bra003854",0.391443442796593,5.8369801102416,8.42730442313501,0.00369627895116479,0.00864082952167052
"Bra004172",0.550413698975741,3.58124150772566,8.42588890072721,0.00369915759879421,0.00864671792738962
"Bra011697",-0.415152838957076,5.20844763420025,8.42441557842373,0.00370215621165788,0.00865212551457654
"Bra035384",-0.931730110273567,4.58746946883398,8.42439848674213,0.00370219101239515,0.00865212551457654
"Bra001474",0.783296558273258,3.67105732467067,8.42408285684867,0.00370283373295591,0.00865278618744408
"Bra039285",0.641812411868575,3.60126357689088,8.4215771493414,0.00370794016036367,0.00866387651314219
"Bra029774",0.586716851216662,4.30364763022049,8.4154787516121,0.00372039814611512,0.00869214047280361
"Bra040685",-0.448157490216929,4.96635287738265,8.41390232661457,0.0037236254323428,0.00869883491844156
"Bra028192",0.449093799930281,5.36707018655141,8.41372196439458,0.00372399485466948,0.00869885239937081
"Bra038854",0.428507993091583,5.80708137178348,8.41003660193694,0.00373155147249718,0.00871494886577951
"Bra031180",1.00715591081682,2.1439431454238,8.4100076004412,0.00373161100015549,0.00871494886577951
"Bra008566",0.68092764227726,3.97724391966977,8.4085686688306,0.00373456572400505,0.00872100200259787
"Bra100818",0.663364122545617,3.35823298885343,8.40741791714564,0.00373693040722268,0.00872567622726027
"Bra014241",1.21834601127873,1.81648835175133,8.40585216949211,0.00374015031288123,0.00873234628130827
"Bra018673",0.632958945773752,3.82841688479689,8.40100113158927,0.00375014423018604,0.00875465998026494
"Bra030181",-0.8173570513745,8.33550691823233,8.40085969770841,0.00375043601384738,0.00875465998026494
"Bra026979",-0.712195422304832,2.61544503145776,8.39907783907947,0.00375411403693407,0.00876239455799489
"Bra002803",0.733834413634393,2.56602294948629,8.3931790032869,0.00376631631497383,0.00879002197650817
"Bra005255",0.933142956855956,2.56794140625798,8.38941178641235,0.00377413024689337,0.00880740327738958
"Bra003733",0.408643324302494,5.47886466709059,8.38865150429017,0.00377570921680788,0.00881023255502531
"Bra034311",0.543631279303659,6.38071702664285,8.38751473774037,0.00377807133100383,0.00881488849328667
"Bra031765",0.583559605872537,3.57964102965038,8.38468846397424,0.00378395062874785,0.00882774892363868
"Bra016240",-0.44343140158024,5.40628409143561,8.38424835328027,0.00378486699701187,0.00882902973951115
"Bra017951",-0.485319005593987,4.61666695315205,8.3828764215589,0.00378772498785185,0.00883483912636174
"Bra034033",0.735732807380575,6.09889315115903,8.38260054330748,0.00378829995898219,0.00883532277672761
"Bra011990",-0.516713992813453,5.60617521702715,8.38226762262042,0.00378899393320893,0.00883608385316741
"Bra010578",1.0366230569421,3.19658264556344,8.37816301561779,0.00379756063247726,0.00885520250712704
"Bra003381",0.657462280656331,4.75378824187137,8.37781616528949,0.00379828544375796,0.00885603340660447
"Bra004691",-0.517084329766641,3.93744079354793,8.37747168411089,0.00379900544351878,0.00885685292749348
"Bra037150",0.429995947580921,6.34912340557386,8.37347188304861,0.00380737559505286,0.00887550582458783
"Bra101919",-0.705239067696036,2.9594610285249,8.37207797751404,0.00381029694602115,0.00888145444677261
"Bra015261",0.583599821639128,3.79094930785786,8.37093778287038,0.00381268826431274,0.00888616657723937
"Bra025456",-1.07661724677233,2.17583212665804,8.36423115839947,0.00382678492940897,0.00891815659782946
"Bra015878",-0.636741606956785,4.11958475103299,8.36371000211044,0.00382788256622962,0.00891984967973266
"Bra008582",0.594019688483942,3.78934696496504,8.36346728460939,0.00382839387663134,0.00892017628996196
"Bra016809",-0.448507806513527,5.88752599750846,8.36071403251318,0.0038341987631952,0.00893283569936345
"Bra014764",-0.438862896950375,5.59108960653142,8.35732847920949,0.0038413490534336,0.00894862684406543
"Bra001980",0.71207070062833,3.21615124138677,8.35563744461182,0.00384492559758193,0.00895609050322582
"Bra013192",-0.562372568363001,3.76343680244469,8.35286816667097,0.00385078994786223,0.00896888124885365
"Bra013952",0.739851721795889,4.82980519668768,8.35132312954952,0.00385406574306265,0.00897564109193486
"Bra012958",-0.422813012659845,5.347320017987,8.34764550544007,0.00386187446885446,0.00899295523538882
"Bra002795",0.792244059730217,2.86083080956828,8.34170602234237,0.00387451981928865,0.00902152774043628
"Bra025174",-0.692339906898514,3.76386238932894,8.33924517200531,0.00387977138290219,0.00903288050146965
"Bra009454",0.502619360687219,6.05187866150202,8.33818388778587,0.0038820384447723,0.00903728322178008
"Bra020655",0.556774630035899,3.49379678834925,8.33761199229824,0.00388326065782412,0.00903925294432396
"Bra029537",-0.659787633641145,5.74076142332231,8.33645176929434,0.00388574140407627,0.00904415155002605
"Bra100499",0.938748810882092,1.54693467851169,8.33396593245966,0.00389106195829139,0.00905525593504084
"Bra019966",0.571878629992278,4.45420519845465,8.33387074298589,0.0038912658441001,0.00905525593504084
"Bra016502",-0.407356141493051,5.84981931924732,8.33328281543041,0.00389252536378082,0.00905730996157502
"Bra021357",-0.935691469201021,1.91758116731542,8.33268778107068,0.00389380053070144,0.00905939999563198
"Bra011426",-0.440326104296914,4.92786963271279,8.33244596511064,0.00389431886711203,0.00905972893738947
"Bra027026",-0.872462807709962,2.08211549880495,8.3319969971026,0.00389528142344195,0.00906109114701934
